Transportista	Origen	Destino	Ruta	Fecha Expedicion	Periodo Facturacion	Volumen	Peso	 Importe 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	05-09-2025	45901	0,055	30	 $9.150 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	05-09-2025	45901	0,005	3	 $6.100 
PDQ	Talca	Puerto Montt	Sucursal - Sucursal	05-09-2025	45901	0,015	4	 $5.567 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	05-09-2025	45901	0,112	37	 $11.285 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	08-09-2025	45901	0,094	24	 $7.320 
PDQ	Matta	Puerto Montt	Santiago - Sucursal	08-09-2025	45901	0,041	11	 $6.100 
PDQ	Talca	Puerto Montt	Sucursal - Sucursal	08-09-2025	45901	0,009	12	 $10.992 
PDQ	Talca	Puerto Montt	Sucursal - Sucursal	08-09-2025	45901	0,576	144	 $27.504 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	08-09-2025	45901	0,308	77	 $23.485 
PDQ	Puerto Montt	Puerto Montt	Sucursal - Cliente	08-09-2025	45901	2,688	672	 $57.120 
PDQ	Puerto Montt	Puerto Montt	Sucursal - Cliente	08-09-2025	45901	0,023	13	 $8.580 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	09-09-2025	45901	0,03	31	 $9.455 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	09-09-2025	45901	0,02	6	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	09-09-2025	45901	0,029	8	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	09-09-2025	45901	0,016	4	 $6.100 
PDQ	Matta	Puerto Montt	Santiago - Sucursal	09-09-2025	45901	0,023	6	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	09-09-2025	45901	0,021	8	 $6.100 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,72	180	 $29.880 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,013	4	 $5.104 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,036	9	 $7.416 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,011	3	 $5.104 
PDQ	Chillan	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,004	2	 $4.863 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,252	120	 $19.920 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,004	1	 $5.104 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,004	1	 $5.104 
PDQ	Concepcion	Puerto Montt	Sucursal - Sucursal	09-09-2025	45901	0,019	6	 $5.856 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	10-09-2025	45901	0,054	14	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	10-09-2025	45901	0,026	7	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	10-09-2025	45901	0,034	9	 $6.100 
PDQ	Puerto Montt	Puerto Montt	Sucursal - Cliente	10-09-2025	45901	5,25	1313	 $111.605 
PDQ	Valdivia	Puerto Montt	Sucursal - Sucursal	10-09-2025	45901	0,132	33	 $15.807 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	10-09-2025	45901	1,92	480	 $72.960 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	11-09-2025	45901	0,031	9	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	11-09-2025	45901	0,165	42	 $12.810 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	11-09-2025	45901	0,019	18	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	11-09-2025	45901	0,082	21	 $6.405 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	11-09-2025	45901	0,008	2	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	11-09-2025	45901	0,009	3	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	11-09-2025	45901	0,521	131	 $22.270 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	11-09-2025	45901	0,063	16	 $10.560 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	11-09-2025	45901	0,005	6	 $6.100 
PDQ	Talca	Puerto Montt	Sucursal - Sucursal	11-09-2025	45901	0,031	8	 $7.400 
PDQ	Rancagua	Puerto Montt	Sucursal - Sucursal	11-09-2025	45901	1,116	281	 $46.646 
PDQ	Puerto Montt	Puerto Montt	Sucursal - Cliente	11-09-2025	45901	0,028	7	 $6.100 
PDQ	Matta	Puerto Montt	Santiago - Sucursal	11-09-2025	45901	0,131	33	 $10.065 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	12-09-2025	45901	0,488	122	 $20.740 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	12-09-2025	45901	0,004	1	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	12-09-2025	45901	0,004	1	 $6.100 
PDQ	Talca	Puerto Montt	Sucursal - Sucursal	12-09-2025	45901	0,002	1	 $5.567 
PDQ	Los Libertadores	Puerto Montt	Santiago - Sucursal	12-09-2025	45901	0,008	2	 $6.100 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	12-09-2025	45901	0,004	1	 $5.104 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	12-09-2025	45901	0,002	1	 $5.104 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	15-09-2025	45901	0,188	47	 $14.335 
PDQ	Matta	Puerto Montt	Santiago - Sucursal	15-09-2025	45901	0,128	32	 $9.760 
PDQ	Puerto Montt	Puerto Montt	Sucursal - Cliente	15-09-2025	45901	0,034	9	 $6.100 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	15-09-2025	45901	0,003	1	 $5.104 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	15-09-2025	45901	0,008	2	 $5.104 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	15-09-2025	45901	0,037	14	 $9.240 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	16-09-2025	45901	0,034	9	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	16-09-2025	45901	0,068	28	 $8.540 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	16-09-2025	45901	1,236	309	 $52.530 
PDQ	Concepcion	Puerto Montt	Sucursal - Sucursal	16-09-2025	45901	0,025	7	 $6.832 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	16-09-2025	45901	0,1	25	 $13.175 
PDQ	Concepcion	Puerto Montt	Sucursal - Sucursal	16-09-2025	45901	0,036	17	 $13.277 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	16-09-2025	45901	0,003	1	 $5.104 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	16-09-2025	45901	0,252	63	 $24.066 
PDQ	Puerto Montt	Puerto Montt	Sucursal - Cliente	16-09-2025	45901	1,535	384	 $32.640 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	16-09-2025	45901	0,144	36	 $17.244 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	17-09-2025	45901	0,039	10	 $6.100 
PDQ	Los Angeles	Puerto Montt	Sucursal - Sucursal	17-09-2025	45901	0,085	22	 $11.594 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	17-09-2025	45901	0,057	15	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	17-09-2025	45901	0,183	46	 $14.030 
PDQ	Antofagasta	Rancagua	Sucursal - Sucursal	19-08-2025	45901	0,54	135	 $39.015 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	20-08-2025	45901	0,403	116	 $10.904 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	20-08-2025	45901	0,018	5	 $3.000 
PDQ	Talca	Rancagua	Sucursal - Sucursal	21-08-2025	45901	0,003	1	 $4.630 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	21-08-2025	45901	0,044	11	 $3.000 
PDQ	Los Angeles	Rancagua	Sucursal - Sucursal	21-08-2025	45901	0,021	10	 $8.120 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	21-08-2025	45901	0,008	2	 $4.815 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	21-08-2025	45901	0,014	5	 $5.315 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	22-08-2025	45901	0,097	26	 $3.900 
PDQ	Valdivia	Rancagua	Sucursal - Sucursal	22-08-2025	45901	0,882	221	 $38.675 
PDQ	Los Angeles	Rancagua	Sucursal - Sucursal	22-08-2025	45901	0,012	3	 $4.863 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	22-08-2025	45901	0,012	4	 $3.000 
PDQ	Talca	Rancagua	Sucursal - Sucursal	22-08-2025	45901	0,003	1	 $4.630 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	22-08-2025	45901	0,09	28	 $14.420 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	22-08-2025	45901	0,005	4	 $5.315 
PDQ	Valdivia	Rancagua	Sucursal - Sucursal	25-08-2025	45901	0,198	50	 $22.050 
PDQ	Valdivia	Rancagua	Sucursal - Sucursal	25-08-2025	45901	0,24	60	 $23.940 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	25-08-2025	45901	0,007	2	 $3.000 
PDQ	Los Angeles	Rancagua	Sucursal - Sucursal	25-08-2025	45901	0,016	9	 $7.308 
PDQ	Talca	Rancagua	Sucursal - Sucursal	25-08-2025	45901	0,465	117	 $16.731 
PDQ	Talca	Rancagua	Sucursal - Sucursal	25-08-2025	45901	0,043	15	 $9.270 
PDQ	Osorno	Rancagua	Sucursal - Sucursal	25-08-2025	45901	0,018	6	 $5.214 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	25-08-2025	45901	1,56	390	 $64.740 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	26-08-2025	45901	0,019	21	 $3.150 
PDQ	Los Angeles	Rancagua	Sucursal - Sucursal	26-08-2025	45901	0,028	7	 $5.684 
PDQ	Talca	Rancagua	Sucursal - Sucursal	26-08-2025	45901	0,151	38	 $16.872 
PDQ	Valdivia	Rancagua	Sucursal - Sucursal	26-08-2025	45901	0,072	42	 $18.522 
PDQ	Chillan	Rancagua	Sucursal - Sucursal	26-08-2025	45901	0,005	3	 $4.721 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	26-08-2025	45901	0,027	7	 $6.209 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	26-08-2025	45901	0,029	8	 $6.424 
PDQ	Valdivia	Rancagua	Sucursal - Sucursal	27-08-2025	45901	0,3	75	 $24.075 
PDQ	Chillan	Rancagua	Sucursal - Sucursal	27-08-2025	45901	0,002	2	 $4.721 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	27-08-2025	45901	0,004	30	 $4.500 
PDQ	Matta	Rancagua	Santiago - Sucursal	27-08-2025	45901	0,043	11	 $3.000 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	28-08-2025	45901	0,2	50	 $7.500 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	28-08-2025	45901	0,399	100	 $15.000 
PDQ	Valdivia	Rancagua	Sucursal - Sucursal	28-08-2025	45901	0,019	5	 $5.110 
PDQ	Los Angeles	Rancagua	Sucursal - Sucursal	28-08-2025	45901	0,007	2	 $4.863 
PDQ	Talca	Rancagua	Sucursal - Sucursal	28-08-2025	45901	0,84	210	 $27.720 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	28-08-2025	45901	0,06	15	 $10.620 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	28-08-2025	45901	0,224	75	 $22.800 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	29-08-2025	45901	4,677	1170	 $109.980 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	29-08-2025	45901	1,15	288	 $27.072 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	29-08-2025	45901	0,235	59	 $8.850 
PDQ	Chillan	Rancagua	Sucursal - Sucursal	29-08-2025	45901	0,008	3	 $4.721 
PDQ	Chillan	Rancagua	Sucursal - Sucursal	29-08-2025	45901	0,018	5	 $4.721 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	01-09-2025	45901	0,058	19	 $3.000 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	01-09-2025	45901	0,576	144	 $13.536 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	02-09-2025	45901	0,025	7	 $3.000 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	02-09-2025	45901	1,148	287	 $46.781 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	02-09-2025	45901	0,128	32	 $17.216 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	03-09-2025	45901	0,017	5	 $3.000 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	03-09-2025	45901	0,008	2	 $3.000 
PDQ	Matta	Rancagua	Santiago - Sucursal	03-09-2025	45901	0,12	30	 $4.500 
PDQ	Chillan	Rancagua	Sucursal - Sucursal	03-09-2025	45901	0,024	6	 $4.722 
PDQ	Talca	Rancagua	Sucursal - Sucursal	03-09-2025	45901	0,014	4	 $4.630 
PDQ	Talca	Rancagua	Sucursal - Sucursal	03-09-2025	45901	0,007	2	 $4.630 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	03-09-2025	45901	0,204	51	 $19.074 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	04-09-2025	45901	0,24	74	 $11.100 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	04-09-2025	45901	0,117	30	 $4.500 
PDQ	Matta	Rancagua	Santiago - Sucursal	04-09-2025	45901	0,004	1	 $3.000 
PDQ	Talca	Rancagua	Sucursal - Sucursal	04-09-2025	45901	0,002	1	 $4.630 
PDQ	Talca	Rancagua	Sucursal - Sucursal	04-09-2025	45901	0,002	1	 $4.630 
PDQ	Chillan	Rancagua	Sucursal - Sucursal	04-09-2025	45901	0,002	1	 $4.721 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	05-09-2025	45901	0,042	11	 $7.788 
PDQ	Osorno	Rancagua	Sucursal - Sucursal	08-09-2025	45901	0,098	25	 $13.900 
PDQ	Matta	Rancagua	Santiago - Sucursal	08-09-2025	45901	0,082	21	 $3.150 
PDQ	Los Angeles	Rancagua	Sucursal - Sucursal	08-09-2025	45901	0,014	4	 $4.863 
PDQ	Talca	Rancagua	Sucursal - Sucursal	08-09-2025	45901	0,017	5	 $4.630 
PDQ	Matta	Rancagua	Santiago - Sucursal	09-09-2025	45901	0,012	5	 $3.000 
PDQ	Osorno	Rancagua	Sucursal - Sucursal	09-09-2025	45901	0,78	195	 $38.610 
PDQ	Valdivia	Rancagua	Sucursal - Sucursal	10-09-2025	45901	0,007	2	 $5.110 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	10-09-2025	45901	0,083	21	 $11.865 
PDQ	Puerto Montt	Rancagua	Sucursal - Sucursal	10-09-2025	45901	0,014	4	 $5.315 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	10-09-2025	45901	0,009	3	 $4.815 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	11-09-2025	45901	0,01	3	 $3.000 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	11-09-2025	45901	0,3	75	 $11.250 
PDQ	Talca	Rancagua	Sucursal - Sucursal	12-09-2025	45901	0,005	2	 $4.630 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	12-09-2025	45901	0,004	1	 $4.815 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	15-09-2025	45901	0,219	55	 $8.250 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	15-09-2025	45901	0,091	23	 $3.450 
PDQ	Talca	Rancagua	Sucursal - Sucursal	15-09-2025	45901	0,048	12	 $7.416 
PDQ	Los Angeles	Rancagua	Sucursal - Sucursal	17-09-2025	45901	0,114	120	 $22.080 
PDQ	Concepcion	Rancagua	Sucursal - Sucursal	17-09-2025	45901	0,004	29	 $14.935 
PDQ	Proveedores	Talca	Proveedor - Sucursal	19-08-2025	45901	2,594	649	 $61.655 
PDQ	Proveedores	Talca	Proveedor - Sucursal	20-08-2025	45901	0,009	3	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	20-08-2025	45901	0,045	12	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	21-08-2025	45901	0,016	4	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	22-08-2025	45901	2,13	533	 $50.635 
PDQ	Proveedores	Talca	Proveedor - Sucursal	22-08-2025	45901	0,517	130	 $12.350 
PDQ	Proveedores	Talca	Proveedor - Sucursal	22-08-2025	45901	5,4	1350	 $128.250 
PDQ	Proveedores	Talca	Proveedor - Sucursal	25-08-2025	45901	0,086	22	 $4.180 
PDQ	Proveedores	Talca	Proveedor - Sucursal	25-08-2025	45901	0,007	2	 $3.800 
PDQ	Concepcion	Talca	Sucursal - Sucursal	25-08-2025	45901	0,057	23	 $12.029 
PDQ	Proveedores	Talca	Proveedor - Sucursal	26-08-2025	45901	0,62	155	 $14.725 
PDQ	Proveedores	Talca	Proveedor - Sucursal	26-08-2025	45901	0,614	154	 $14.630 
PDQ	Temuco	Talca	Sucursal - Sucursal	26-08-2025	45901	0,005	2	 $5.404 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	26-08-2025	45901	0,576	144	 $27.504 
PDQ	Concepcion	Talca	Sucursal - Sucursal	26-08-2025	45901	0,028	7	 $5.404 
PDQ	Concepcion	Talca	Sucursal - Sucursal	27-08-2025	45901	2,16	540	 $76.680 
PDQ	Proveedores	Talca	Proveedor - Sucursal	27-08-2025	45901	0,057	35	 $6.650 
PDQ	Proveedores	Talca	Proveedor - Sucursal	28-08-2025	45901	0,056	16	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	28-08-2025	45901	0,018	11	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	28-08-2025	45901	0,012	3	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	28-08-2025	45901	0,025	7	 $3.800 
PDQ	Concepcion	Talca	Sucursal - Sucursal	28-08-2025	45901	0,6	150	 $22.500 
PDQ	Proveedores	Talca	Proveedor - Sucursal	29-08-2025	45901	0,139	103	 $9.785 
PDQ	Matta	Talca	Santiago - Sucursal	29-08-2025	45901	0,123	31	 $5.890 
PDQ	Proveedores	Talca	Proveedor - Sucursal	29-08-2025	45901	0,1	46	 $8.740 
PDQ	Proveedores	Talca	Proveedor - Sucursal	29-08-2025	45901	0,028	7	 $3.800 
PDQ	Valdivia	Talca	Sucursal - Sucursal	29-08-2025	45901	0,03	8	 $7.248 
PDQ	Proveedores	Talca	Proveedor - Sucursal	29-08-2025	45901	0,421	106	 $10.070 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	29-08-2025	45901	1,2	427	 $79.849 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	29-08-2025	45901	0,011	3	 $5.567 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	29-08-2025	45901	0,208	52	 $23.088 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	29-08-2025	45901	0,48	120	 $22.920 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	29-08-2025	45901	0,21	53	 $23.532 
PDQ	Proveedores	Talca	Proveedor - Sucursal	29-08-2025	45901	0,056	30	 $5.700 
PDQ	Concepcion	Talca	Sucursal - Sucursal	01-09-2025	45901	2,2	550	 $78.100 
PDQ	Proveedores	Talca	Proveedor - Sucursal	02-09-2025	45901	0,061	16	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	02-09-2025	45901	0,029	8	 $3.800 
PDQ	Concepcion	Talca	Sucursal - Sucursal	02-09-2025	45901	1,152	288	 $41.184 
PDQ	Matta	Talca	Santiago - Sucursal	03-09-2025	45901	0,007	2	 $3.800 
PDQ	Matta	Talca	Santiago - Sucursal	03-09-2025	45901	0,221	56	 $10.640 
PDQ	Proveedores	Talca	Proveedor - Sucursal	04-09-2025	45901	0,958	274	 $26.030 
PDQ	Proveedores	Talca	Proveedor - Sucursal	04-09-2025	45901	0,02	7	 $3.800 
PDQ	Osorno	Talca	Sucursal - Sucursal	04-09-2025	45901	0,099	25	 $15.450 
PDQ	Concepcion	Talca	Sucursal - Sucursal	04-09-2025	45901	0,224	56	 $20.888 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	04-09-2025	45901	0,007	2	 $5.567 
PDQ	Temuco	Talca	Sucursal - Sucursal	04-09-2025	45901	0,004	1	 $5.404 
PDQ	Chillan	Talca	Sucursal - Sucursal	04-09-2025	45901	0,006	2	 $4.583 
PDQ	Chillan	Talca	Sucursal - Sucursal	04-09-2025	45901	0,474	119	 $15.827 
PDQ	Temuco	Talca	Sucursal - Sucursal	04-09-2025	45901	0,048	33	 $18.513 
PDQ	Proveedores	Talca	Proveedor - Sucursal	05-09-2025	45901	0,005	5	 $3.800 
PDQ	Valdivia	Talca	Sucursal - Sucursal	05-09-2025	45901	0,138	35	 $19.775 
PDQ	Valdivia	Talca	Sucursal - Sucursal	05-09-2025	45901	0,009	3	 $5.456 
PDQ	Proveedores	Talca	Proveedor - Sucursal	05-09-2025	45901	0,229	58	 $11.020 
PDQ	Proveedores	Talca	Proveedor - Sucursal	05-09-2025	45901	0,044	21	 $3.990 
PDQ	Los Angeles	Talca	Sucursal - Sucursal	05-09-2025	45901	0,823	206	 $29.664 
PDQ	Talca	Talca	Sucursal - Cliente	05-09-2025	45901	0,03	12	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	08-09-2025	45901	0,552	138	 $13.110 
PDQ	Proveedores	Talca	Proveedor - Sucursal	09-09-2025	45901	0,021	10	 $3.800 
PDQ	Valdivia	Talca	Sucursal - Sucursal	09-09-2025	45901	0,302	76	 $27.512 
PDQ	Talca	Talca	Sucursal - Cliente	09-09-2025	45901	0,204	51	 $4.845 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	09-09-2025	45901	0,461	214	 $40.018 
PDQ	Chillan	Talca	Sucursal - Sucursal	09-09-2025	45901	1,596	399	 $49.476 
PDQ	Chillan	Talca	Sucursal - Sucursal	09-09-2025	45901	0,002	1	 $4.583 
PDQ	Chillan	Talca	Sucursal - Sucursal	09-09-2025	45901	0,24	60	 $20.700 
PDQ	Concepcion	Talca	Sucursal - Sucursal	09-09-2025	45901	0,01	3	 $4.652 
PDQ	Proveedores	Talca	Proveedor - Sucursal	10-09-2025	45901	0,499	333	 $31.635 
PDQ	Chillan	Talca	Sucursal - Sucursal	10-09-2025	45901	0,008	3	 $4.583 
PDQ	Proveedores	Talca	Proveedor - Sucursal	11-09-2025	45901	2,04	510	 $48.450 
PDQ	Proveedores	Talca	Proveedor - Sucursal	11-09-2025	45901	0,002	3	 $3.800 
PDQ	Valdivia	Talca	Sucursal - Sucursal	11-09-2025	45901	0,016	4	 $5.456 
PDQ	Proveedores	Talca	Proveedor - Sucursal	11-09-2025	45901	0,017	5	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	12-09-2025	45901	0,018	17	 $3.800 
PDQ	Proveedores	Talca	Proveedor - Sucursal	12-09-2025	45901	0,004	1	 $3.800 
PDQ	Talca	Talca	Sucursal - Cliente	12-09-2025	45901	0,008	2	 $3.800 
PDQ	Los Libertadores	Talca	Santiago - Sucursal	12-09-2025	45901	0,004	1	 $3.800 
PDQ	Concepcion	Talca	Sucursal - Sucursal	12-09-2025	45901	0,118	45	 $18.180 
PDQ	Chillan	Talca	Sucursal - Sucursal	12-09-2025	45901	0,235	59	 $20.355 
PDQ	Puerto Montt	Talca	Sucursal - Sucursal	12-09-2025	45901	0,572	356	 $66.572 
PDQ	Chillan	Talca	Sucursal - Sucursal	15-09-2025	45901	0,032	8	 $5.928 
PDQ	Proveedores	Talca	Proveedor - Sucursal	16-09-2025	45901	0,084	21	 $3.990 
PDQ	Proveedores	Talca	Proveedor - Sucursal	16-09-2025	45901	0,034	16	 $3.800 
PDQ	Concepcion	Talca	Sucursal - Sucursal	16-09-2025	45901	0,072	18	 $13.788 
PDQ	Talca	Talca	Sucursal - Cliente	16-09-2025	45901	1,47	368	 $17.664 
PDQ	Talca	Talca	Sucursal - Cliente	16-09-2025	45901	2,4	600	 $28.800 
PDQ	Concepcion	Talca	Sucursal - Sucursal	17-09-2025	45901	0,083	21	 $10.983 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	20-08-2025	45901	0,025	7	 $5.600 
PDQ	Valdivia	Temuco	Sucursal - Sucursal	20-08-2025	45901	0,84	210	 $31.500 
PDQ	Matta	Temuco	Santiago - Sucursal	20-08-2025	45901	0,376	94	 $26.320 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	20-08-2025	45901	0,024	11	 $5.600 
PDQ	Lira	Temuco	Sucursal - Sucursal	20-08-2025	45901	1	250	 $37.000 
PDQ	Los Libertadores	Temuco	Santiago - Sucursal	20-08-2025	45901	1,728	432	 $63.936 
PDQ	Los Libertadores	Temuco	Santiago - Sucursal	20-08-2025	45901	0,84	210	 $31.080 
PDQ	Los Libertadores	Temuco	Santiago - Sucursal	20-08-2025	45901	2,286	572	 $84.656 
PDQ	Los Libertadores	Temuco	Santiago - Sucursal	20-08-2025	45901	1,267	1000	 $148.000 
PDQ	Valdivia	Temuco	Sucursal - Sucursal	21-08-2025	45901	0,044	11	 $7.128 
PDQ	Matta	Temuco	Santiago - Sucursal	21-08-2025	45901	0,638	160	 $23.680 
PDQ	Talca	Temuco	Sucursal - Sucursal	21-08-2025	45901	0,084	21	 $12.726 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	21-08-2025	45901	0,66	165	 $24.420 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	21-08-2025	45901	0,226	57	 $15.960 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	21-08-2025	45901	0,144	36	 $10.080 
PDQ	Concepcion	Temuco	Sucursal - Sucursal	21-08-2025	45901	1,68	420	 $69.720 
PDQ	Puerto Montt	Temuco	Sucursal - Sucursal	21-08-2025	45901	0,008	2	 $5.104 
PDQ	Puerto Montt	Temuco	Sucursal - Sucursal	21-08-2025	45901	0,002	1	 $5.104 
PDQ	Puerto Montt	Temuco	Sucursal - Sucursal	21-08-2025	45901	0,018	14	 $9.240 
PDQ	Puerto Montt	Temuco	Sucursal - Sucursal	21-08-2025	45901	0,004	1	 $5.104 
PDQ	Puerto Montt	Temuco	Sucursal - Sucursal	21-08-2025	45901	0,024	6	 $4.944 
PDQ	Los Libertadores	Temuco	Santiago - Sucursal	21-08-2025	45901	1,031	258	 $38.184 
PDQ	Temuco	Temuco	Sucursal - Cliente	21-08-2025	45901	0,149	41	 $41.820 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	22-08-2025	45901	0,655	164	 $24.272 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	22-08-2025	45901	0,519	130	 $19.240 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	22-08-2025	45901	0,213	54	 $15.120 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	22-08-2025	45901	0,061	16	 $5.600 
PDQ	Valdivia	Temuco	Sucursal - Sucursal	22-08-2025	45901	0,071	18	 $11.664 
PDQ	Coquimbo	Temuco	Sucursal - Sucursal	22-08-2025	45901	1	250	 $69.500 
